code_path,type,sha256,linked_experiments,link_status,notes
пайплайн сокомандника/friend_original/submission_STRONGEST_CURRENT/pipeline/src/train.py,code;config_or_parameter_source;inference_script;training_script,15f088a12e6870873d50993c2757652f1d69c8178f0338c40c687a157356ae68,unknown,no_explicit_primary_report_link,An absent explicit link does not prove the script was unused; it is an orphan candidate.
пайплайн сокомандника/friend_original/submission_STRONGEST_CURRENT/pipeline/src/validation.py,code,69fe796af2ec03b870ad982df8aacaaeca445ef875a953c5b5ac1d999725956e,unknown,no_explicit_primary_report_link,An absent explicit link does not prove the script was unused; it is an orphan candidate.
пайплайн сокомандника/friend_original/submission_STRONGEST_CURRENT/pipeline/verify_package.py,code;config_or_parameter_source,6c6f6eb98404ed18b6ce3d71e1d5b1dc266eee1533233851ca88c6f18587f271,unknown,no_explicit_primary_report_link,An absent explicit link does not prove the script was unused; it is an orphan candidate.
пайплайн сокомандника/latest/rebuild_latest.py,code;config_or_parameter_source;ensemble_script;inference_script,f106bfc95ee6696f6b162aa59723eae218a68f05cf67d9db2c16416f776167e1,unknown,no_explicit_primary_report_link,An absent explicit link does not prove the script was unused; it is an orphan candidate.
пайплайн сокомандника/research_scripts/continue_best_bas_12h_v2.py,code;config_or_parameter_source;ensemble_script;feature_generation_script;inference_script;training_script,673c4b28be644525d40a5072ad6585a49fb9b4d0688fc316ef7af1e76714b665,unknown,no_explicit_primary_report_link,An absent explicit link does not prove the script was unused; it is an orphan candidate.
пайплайн сокомандника/research_scripts/continue_best_bas_final6h.py,code;config_or_parameter_source;ensemble_script;inference_script;training_script,2b0fb5b26ef4fad10a1604c7abf13a9db23b9cf7051ed61f44e54d95c7a7e041,unknown,no_explicit_primary_report_link,An absent explicit link does not prove the script was unused; it is an orphan candidate.
пайплайн сокомандника/research_scripts/continue_fixedstack_combo_10h.py,code;config_or_parameter_source;ensemble_script;inference_script;training_script,37d35e4fe41e6683bf23ad55fddc579bcd84476ee1df2a438a656cbd84e391b7,unknown,no_explicit_primary_report_link,An absent explicit link does not prove the script was unused; it is an orphan candidate.
пайплайн сокомандника/research_scripts/make_last20.py,code;config_or_parameter_source;ensemble_script;inference_script,2abe71c042409ea83b0d4aaab62c2526edb20bb0a026f02b569c0f2ef6c3b9e0,unknown,no_explicit_primary_report_link,An absent explicit link does not prove the script was unused; it is an orphan candidate.
пайплайн сокомандника/research_scripts/materialize_final6h_extra90m.py,code;config_or_parameter_source;ensemble_script;inference_script,1d7d436ecc95edcbf5adf489695e5380c4b2174c29e9f7fcbf19ebf8e8655d83,unknown,no_explicit_primary_report_link,An absent explicit link does not prove the script was unused; it is an orphan candidate.
пайплайн сокомандника/research_scripts/run_best_bas_fixedstack_14h_v2.py,code;config_or_parameter_source;ensemble_script;feature_generation_script;inference_script;training_script,5974a40d61a8320da91191875cc4c4cf1984f4216bda9814dfdb53227fed3dbd,unknown,no_explicit_primary_report_link,An absent explicit link does not prove the script was unused; it is an orphan candidate.
пайплайн сокомандника/research_scripts/run_best_bas_research_23h.py,code;config_or_parameter_source;ensemble_script;inference_script;training_script,e2bae63fe11a039af54f648c29a2402d52341de46606eaa6d8407ad85af38957,unknown,no_explicit_primary_report_link,An absent explicit link does not prove the script was unused; it is an orphan candidate.
