sha256,size_bytes_each,copies,aggregate_bytes,canonical_path,path,duplicate_of,type
8b841a777bb75d6aed6bb7fdefb341aa1a7c6837fa7f7bd69c0426035ec8cc28,589,5,2945,linked_worktree/independent_domain/research/rmsle_diagnostics/diagnostics/variance_split.csv,linked_worktree/independent_anniversary/research/rmsle_diagnostics/diagnostics/variance_split.csv,linked_worktree/independent_domain/research/rmsle_diagnostics/diagnostics/variance_split.csv,other
8b841a777bb75d6aed6bb7fdefb341aa1a7c6837fa7f7bd69c0426035ec8cc28,589,5,2945,linked_worktree/independent_domain/research/rmsle_diagnostics/diagnostics/variance_split.csv,linked_worktree/independent_calendar/research/rmsle_diagnostics/diagnostics/variance_split.csv,linked_worktree/independent_domain/research/rmsle_diagnostics/diagnostics/variance_split.csv,other
8b841a777bb75d6aed6bb7fdefb341aa1a7c6837fa7f7bd69c0426035ec8cc28,589,5,2945,linked_worktree/independent_domain/research/rmsle_diagnostics/diagnostics/variance_split.csv,linked_worktree/independent_domain/research/rmsle_diagnostics/diagnostics/variance_split.csv,,other
8b841a777bb75d6aed6bb7fdefb341aa1a7c6837fa7f7bd69c0426035ec8cc28,589,5,2945,linked_worktree/independent_domain/research/rmsle_diagnostics/diagnostics/variance_split.csv,linked_worktree/independent_global_regime/research/rmsle_diagnostics/diagnostics/variance_split.csv,linked_worktree/independent_domain/research/rmsle_diagnostics/diagnostics/variance_split.csv,other
8b841a777bb75d6aed6bb7fdefb341aa1a7c6837fa7f7bd69c0426035ec8cc28,589,5,2945,linked_worktree/independent_domain/research/rmsle_diagnostics/diagnostics/variance_split.csv,linked_worktree/independent_renewal/research/rmsle_diagnostics/diagnostics/variance_split.csv,linked_worktree/independent_domain/research/rmsle_diagnostics/diagnostics/variance_split.csv,other
caae857cfcabf8b8d803db0353a4aa4d10b9a6b09c91eaab895be613de18dae5,446,5,2230,linked_worktree/independent_domain/research/rmsle_diagnostics/diagnostics/zero_nonzero.csv,linked_worktree/independent_anniversary/research/rmsle_diagnostics/diagnostics/zero_nonzero.csv,linked_worktree/independent_domain/research/rmsle_diagnostics/diagnostics/zero_nonzero.csv,other
caae857cfcabf8b8d803db0353a4aa4d10b9a6b09c91eaab895be613de18dae5,446,5,2230,linked_worktree/independent_domain/research/rmsle_diagnostics/diagnostics/zero_nonzero.csv,linked_worktree/independent_calendar/research/rmsle_diagnostics/diagnostics/zero_nonzero.csv,linked_worktree/independent_domain/research/rmsle_diagnostics/diagnostics/zero_nonzero.csv,other
caae857cfcabf8b8d803db0353a4aa4d10b9a6b09c91eaab895be613de18dae5,446,5,2230,linked_worktree/independent_domain/research/rmsle_diagnostics/diagnostics/zero_nonzero.csv,linked_worktree/independent_domain/research/rmsle_diagnostics/diagnostics/zero_nonzero.csv,,other
caae857cfcabf8b8d803db0353a4aa4d10b9a6b09c91eaab895be613de18dae5,446,5,2230,linked_worktree/independent_domain/research/rmsle_diagnostics/diagnostics/zero_nonzero.csv,linked_worktree/independent_global_regime/research/rmsle_diagnostics/diagnostics/zero_nonzero.csv,linked_worktree/independent_domain/research/rmsle_diagnostics/diagnostics/zero_nonzero.csv,other
caae857cfcabf8b8d803db0353a4aa4d10b9a6b09c91eaab895be613de18dae5,446,5,2230,linked_worktree/independent_domain/research/rmsle_diagnostics/diagnostics/zero_nonzero.csv,linked_worktree/independent_renewal/research/rmsle_diagnostics/diagnostics/zero_nonzero.csv,linked_worktree/independent_domain/research/rmsle_diagnostics/diagnostics/zero_nonzero.csv,other
e8f3b9f2e021547a0238fa6eef6fac25bf0d67f82146a392f98d4ee5036ca458,7669,5,38345,linked_worktree/independent_domain/research/rmsle_diagnostics/plots.py,linked_worktree/independent_anniversary/research/rmsle_diagnostics/plots.py,linked_worktree/independent_domain/research/rmsle_diagnostics/plots.py,code
e8f3b9f2e021547a0238fa6eef6fac25bf0d67f82146a392f98d4ee5036ca458,7669,5,38345,linked_worktree/independent_domain/research/rmsle_diagnostics/plots.py,linked_worktree/independent_calendar/research/rmsle_diagnostics/plots.py,linked_worktree/independent_domain/research/rmsle_diagnostics/plots.py,code
e8f3b9f2e021547a0238fa6eef6fac25bf0d67f82146a392f98d4ee5036ca458,7669,5,38345,linked_worktree/independent_domain/research/rmsle_diagnostics/plots.py,linked_worktree/independent_domain/research/rmsle_diagnostics/plots.py,,code
e8f3b9f2e021547a0238fa6eef6fac25bf0d67f82146a392f98d4ee5036ca458,7669,5,38345,linked_worktree/independent_domain/research/rmsle_diagnostics/plots.py,linked_worktree/independent_global_regime/research/rmsle_diagnostics/plots.py,linked_worktree/independent_domain/research/rmsle_diagnostics/plots.py,code
e8f3b9f2e021547a0238fa6eef6fac25bf0d67f82146a392f98d4ee5036ca458,7669,5,38345,linked_worktree/independent_domain/research/rmsle_diagnostics/plots.py,linked_worktree/independent_renewal/research/rmsle_diagnostics/plots.py,linked_worktree/independent_domain/research/rmsle_diagnostics/plots.py,code
c0521119cf20daa0cce49f7e0cdaba80889a3b2e3aef216d74e34203c50f04d7,31773,5,158865,linked_worktree/independent_domain/research/rmsle_diagnostics/README.md,linked_worktree/independent_anniversary/research/rmsle_diagnostics/README.md,linked_worktree/independent_domain/research/rmsle_diagnostics/README.md,other
c0521119cf20daa0cce49f7e0cdaba80889a3b2e3aef216d74e34203c50f04d7,31773,5,158865,linked_worktree/independent_domain/research/rmsle_diagnostics/README.md,linked_worktree/independent_calendar/research/rmsle_diagnostics/README.md,linked_worktree/independent_domain/research/rmsle_diagnostics/README.md,other
c0521119cf20daa0cce49f7e0cdaba80889a3b2e3aef216d74e34203c50f04d7,31773,5,158865,linked_worktree/independent_domain/research/rmsle_diagnostics/README.md,linked_worktree/independent_domain/research/rmsle_diagnostics/README.md,,other
c0521119cf20daa0cce49f7e0cdaba80889a3b2e3aef216d74e34203c50f04d7,31773,5,158865,linked_worktree/independent_domain/research/rmsle_diagnostics/README.md,linked_worktree/independent_global_regime/research/rmsle_diagnostics/README.md,linked_worktree/independent_domain/research/rmsle_diagnostics/README.md,other
c0521119cf20daa0cce49f7e0cdaba80889a3b2e3aef216d74e34203c50f04d7,31773,5,158865,linked_worktree/independent_domain/research/rmsle_diagnostics/README.md,linked_worktree/independent_renewal/research/rmsle_diagnostics/README.md,linked_worktree/independent_domain/research/rmsle_diagnostics/README.md,other
6692d379890d2457fb7be4327f7d1470e695e9138ae4f18c696c98560d9cc8ee,2555,5,12775,linked_worktree/independent_domain/research/strategies/results/HOLIDAY-YOY/diagnostic_metrics.csv,linked_worktree/independent_anniversary/research/strategies/results/HOLIDAY-YOY/diagnostic_metrics.csv,linked_worktree/independent_domain/research/strategies/results/HOLIDAY-YOY/diagnostic_metrics.csv,metrics_or_report
6692d379890d2457fb7be4327f7d1470e695e9138ae4f18c696c98560d9cc8ee,2555,5,12775,linked_worktree/independent_domain/research/strategies/results/HOLIDAY-YOY/diagnostic_metrics.csv,linked_worktree/independent_calendar/research/strategies/results/HOLIDAY-YOY/diagnostic_metrics.csv,linked_worktree/independent_domain/research/strategies/results/HOLIDAY-YOY/diagnostic_metrics.csv,metrics_or_report
6692d379890d2457fb7be4327f7d1470e695e9138ae4f18c696c98560d9cc8ee,2555,5,12775,linked_worktree/independent_domain/research/strategies/results/HOLIDAY-YOY/diagnostic_metrics.csv,linked_worktree/independent_domain/research/strategies/results/HOLIDAY-YOY/diagnostic_metrics.csv,,metrics_or_report
6692d379890d2457fb7be4327f7d1470e695e9138ae4f18c696c98560d9cc8ee,2555,5,12775,linked_worktree/independent_domain/research/strategies/results/HOLIDAY-YOY/diagnostic_metrics.csv,linked_worktree/independent_global_regime/research/strategies/results/HOLIDAY-YOY/diagnostic_metrics.csv,linked_worktree/independent_domain/research/strategies/results/HOLIDAY-YOY/diagnostic_metrics.csv,metrics_or_report
6692d379890d2457fb7be4327f7d1470e695e9138ae4f18c696c98560d9cc8ee,2555,5,12775,linked_worktree/independent_domain/research/strategies/results/HOLIDAY-YOY/diagnostic_metrics.csv,linked_worktree/independent_renewal/research/strategies/results/HOLIDAY-YOY/diagnostic_metrics.csv,linked_worktree/independent_domain/research/strategies/results/HOLIDAY-YOY/diagnostic_metrics.csv,metrics_or_report
30a44c6f9c75c40b6173080e86beab3a4e38ca0506759f875a8c6d614c786d90,604,5,3020,linked_worktree/independent_domain/research/strategies/results/HOLIDAY-YOY/fast_cv_folds.csv,linked_worktree/independent_anniversary/research/strategies/results/HOLIDAY-YOY/fast_cv_folds.csv,linked_worktree/independent_domain/research/strategies/results/HOLIDAY-YOY/fast_cv_folds.csv,fold_artifact
30a44c6f9c75c40b6173080e86beab3a4e38ca0506759f875a8c6d614c786d90,604,5,3020,linked_worktree/independent_domain/research/strategies/results/HOLIDAY-YOY/fast_cv_folds.csv,linked_worktree/independent_calendar/research/strategies/results/HOLIDAY-YOY/fast_cv_folds.csv,linked_worktree/independent_domain/research/strategies/results/HOLIDAY-YOY/fast_cv_folds.csv,fold_artifact
30a44c6f9c75c40b6173080e86beab3a4e38ca0506759f875a8c6d614c786d90,604,5,3020,linked_worktree/independent_domain/research/strategies/results/HOLIDAY-YOY/fast_cv_folds.csv,linked_worktree/independent_domain/research/strategies/results/HOLIDAY-YOY/fast_cv_folds.csv,,fold_artifact
30a44c6f9c75c40b6173080e86beab3a4e38ca0506759f875a8c6d614c786d90,604,5,3020,linked_worktree/independent_domain/research/strategies/results/HOLIDAY-YOY/fast_cv_folds.csv,linked_worktree/independent_global_regime/research/strategies/results/HOLIDAY-YOY/fast_cv_folds.csv,linked_worktree/independent_domain/research/strategies/results/HOLIDAY-YOY/fast_cv_folds.csv,fold_artifact
30a44c6f9c75c40b6173080e86beab3a4e38ca0506759f875a8c6d614c786d90,604,5,3020,linked_worktree/independent_domain/research/strategies/results/HOLIDAY-YOY/fast_cv_folds.csv,linked_worktree/independent_renewal/research/strategies/results/HOLIDAY-YOY/fast_cv_folds.csv,linked_worktree/independent_domain/research/strategies/results/HOLIDAY-YOY/fast_cv_folds.csv,fold_artifact
da6cdbed12e7b2fe226995028993e3666976242cee73a3560001c0fe545f500e,254,5,1270,linked_worktree/independent_domain/research/strategies/results/HOLIDAY-YOY/fast_importance.csv,linked_worktree/independent_anniversary/research/strategies/results/HOLIDAY-YOY/fast_importance.csv,linked_worktree/independent_domain/research/strategies/results/HOLIDAY-YOY/fast_importance.csv,other
da6cdbed12e7b2fe226995028993e3666976242cee73a3560001c0fe545f500e,254,5,1270,linked_worktree/independent_domain/research/strategies/results/HOLIDAY-YOY/fast_importance.csv,linked_worktree/independent_calendar/research/strategies/results/HOLIDAY-YOY/fast_importance.csv,linked_worktree/independent_domain/research/strategies/results/HOLIDAY-YOY/fast_importance.csv,other
da6cdbed12e7b2fe226995028993e3666976242cee73a3560001c0fe545f500e,254,5,1270,linked_worktree/independent_domain/research/strategies/results/HOLIDAY-YOY/fast_importance.csv,linked_worktree/independent_domain/research/strategies/results/HOLIDAY-YOY/fast_importance.csv,,other
da6cdbed12e7b2fe226995028993e3666976242cee73a3560001c0fe545f500e,254,5,1270,linked_worktree/independent_domain/research/strategies/results/HOLIDAY-YOY/fast_importance.csv,linked_worktree/independent_global_regime/research/strategies/results/HOLIDAY-YOY/fast_importance.csv,linked_worktree/independent_domain/research/strategies/results/HOLIDAY-YOY/fast_importance.csv,other
da6cdbed12e7b2fe226995028993e3666976242cee73a3560001c0fe545f500e,254,5,1270,linked_worktree/independent_domain/research/strategies/results/HOLIDAY-YOY/fast_importance.csv,linked_worktree/independent_renewal/research/strategies/results/HOLIDAY-YOY/fast_importance.csv,linked_worktree/independent_domain/research/strategies/results/HOLIDAY-YOY/fast_importance.csv,other
7f3cfc1e4db18ade42bf04108035949bc4e0161d28377e8d5803289880d4a548,514,5,2570,linked_worktree/independent_domain/research/strategies/results/HOLIDAY-YOY/fast_segments.csv,linked_worktree/independent_anniversary/research/strategies/results/HOLIDAY-YOY/fast_segments.csv,linked_worktree/independent_domain/research/strategies/results/HOLIDAY-YOY/fast_segments.csv,other
7f3cfc1e4db18ade42bf04108035949bc4e0161d28377e8d5803289880d4a548,514,5,2570,linked_worktree/independent_domain/research/strategies/results/HOLIDAY-YOY/fast_segments.csv,linked_worktree/independent_calendar/research/strategies/results/HOLIDAY-YOY/fast_segments.csv,linked_worktree/independent_domain/research/strategies/results/HOLIDAY-YOY/fast_segments.csv,other
7f3cfc1e4db18ade42bf04108035949bc4e0161d28377e8d5803289880d4a548,514,5,2570,linked_worktree/independent_domain/research/strategies/results/HOLIDAY-YOY/fast_segments.csv,linked_worktree/independent_domain/research/strategies/results/HOLIDAY-YOY/fast_segments.csv,,other
7f3cfc1e4db18ade42bf04108035949bc4e0161d28377e8d5803289880d4a548,514,5,2570,linked_worktree/independent_domain/research/strategies/results/HOLIDAY-YOY/fast_segments.csv,linked_worktree/independent_global_regime/research/strategies/results/HOLIDAY-YOY/fast_segments.csv,linked_worktree/independent_domain/research/strategies/results/HOLIDAY-YOY/fast_segments.csv,other
7f3cfc1e4db18ade42bf04108035949bc4e0161d28377e8d5803289880d4a548,514,5,2570,linked_worktree/independent_domain/research/strategies/results/HOLIDAY-YOY/fast_segments.csv,linked_worktree/independent_renewal/research/strategies/results/HOLIDAY-YOY/fast_segments.csv,linked_worktree/independent_domain/research/strategies/results/HOLIDAY-YOY/fast_segments.csv,other
d071c1ab837e858fdebe7880e302c8a67e66fafe53919a36dc223281829af5f1,12136,5,60680,linked_worktree/independent_domain/research/strategies/results/MHZ/analyze.py,linked_worktree/independent_anniversary/research/strategies/results/MHZ/analyze.py,linked_worktree/independent_domain/research/strategies/results/MHZ/analyze.py,code
d071c1ab837e858fdebe7880e302c8a67e66fafe53919a36dc223281829af5f1,12136,5,60680,linked_worktree/independent_domain/research/strategies/results/MHZ/analyze.py,linked_worktree/independent_calendar/research/strategies/results/MHZ/analyze.py,linked_worktree/independent_domain/research/strategies/results/MHZ/analyze.py,code
d071c1ab837e858fdebe7880e302c8a67e66fafe53919a36dc223281829af5f1,12136,5,60680,linked_worktree/independent_domain/research/strategies/results/MHZ/analyze.py,linked_worktree/independent_domain/research/strategies/results/MHZ/analyze.py,,code
d071c1ab837e858fdebe7880e302c8a67e66fafe53919a36dc223281829af5f1,12136,5,60680,linked_worktree/independent_domain/research/strategies/results/MHZ/analyze.py,linked_worktree/independent_global_regime/research/strategies/results/MHZ/analyze.py,linked_worktree/independent_domain/research/strategies/results/MHZ/analyze.py,code
d071c1ab837e858fdebe7880e302c8a67e66fafe53919a36dc223281829af5f1,12136,5,60680,linked_worktree/independent_domain/research/strategies/results/MHZ/analyze.py,linked_worktree/independent_renewal/research/strategies/results/MHZ/analyze.py,linked_worktree/independent_domain/research/strategies/results/MHZ/analyze.py,code
249837eb921ccbeb61f971002bcd44f47f86a6c68b638f7b34bc43fd5652c90e,825,5,4125,linked_worktree/independent_domain/research/strategies/results/MHZ/diversity.csv,linked_worktree/independent_anniversary/research/strategies/results/MHZ/diversity.csv,linked_worktree/independent_domain/research/strategies/results/MHZ/diversity.csv,other
249837eb921ccbeb61f971002bcd44f47f86a6c68b638f7b34bc43fd5652c90e,825,5,4125,linked_worktree/independent_domain/research/strategies/results/MHZ/diversity.csv,linked_worktree/independent_calendar/research/strategies/results/MHZ/diversity.csv,linked_worktree/independent_domain/research/strategies/results/MHZ/diversity.csv,other
249837eb921ccbeb61f971002bcd44f47f86a6c68b638f7b34bc43fd5652c90e,825,5,4125,linked_worktree/independent_domain/research/strategies/results/MHZ/diversity.csv,linked_worktree/independent_domain/research/strategies/results/MHZ/diversity.csv,,other
249837eb921ccbeb61f971002bcd44f47f86a6c68b638f7b34bc43fd5652c90e,825,5,4125,linked_worktree/independent_domain/research/strategies/results/MHZ/diversity.csv,linked_worktree/independent_global_regime/research/strategies/results/MHZ/diversity.csv,linked_worktree/independent_domain/research/strategies/results/MHZ/diversity.csv,other
249837eb921ccbeb61f971002bcd44f47f86a6c68b638f7b34bc43fd5652c90e,825,5,4125,linked_worktree/independent_domain/research/strategies/results/MHZ/diversity.csv,linked_worktree/independent_renewal/research/strategies/results/MHZ/diversity.csv,linked_worktree/independent_domain/research/strategies/results/MHZ/diversity.csv,other
73d7d6a8a076f0598654760bddd15da74f5a645e533ded6997e310817168fe57,376,5,1880,linked_worktree/independent_domain/research/strategies/results/MHZ/folds.csv,linked_worktree/independent_anniversary/research/strategies/results/MHZ/folds.csv,linked_worktree/independent_domain/research/strategies/results/MHZ/folds.csv,fold_artifact
73d7d6a8a076f0598654760bddd15da74f5a645e533ded6997e310817168fe57,376,5,1880,linked_worktree/independent_domain/research/strategies/results/MHZ/folds.csv,linked_worktree/independent_calendar/research/strategies/results/MHZ/folds.csv,linked_worktree/independent_domain/research/strategies/results/MHZ/folds.csv,fold_artifact
73d7d6a8a076f0598654760bddd15da74f5a645e533ded6997e310817168fe57,376,5,1880,linked_worktree/independent_domain/research/strategies/results/MHZ/folds.csv,linked_worktree/independent_domain/research/strategies/results/MHZ/folds.csv,,fold_artifact
73d7d6a8a076f0598654760bddd15da74f5a645e533ded6997e310817168fe57,376,5,1880,linked_worktree/independent_domain/research/strategies/results/MHZ/folds.csv,linked_worktree/independent_global_regime/research/strategies/results/MHZ/folds.csv,linked_worktree/independent_domain/research/strategies/results/MHZ/folds.csv,fold_artifact
73d7d6a8a076f0598654760bddd15da74f5a645e533ded6997e310817168fe57,376,5,1880,linked_worktree/independent_domain/research/strategies/results/MHZ/folds.csv,linked_worktree/independent_renewal/research/strategies/results/MHZ/folds.csv,linked_worktree/independent_domain/research/strategies/results/MHZ/folds.csv,fold_artifact
791556d30cb62409bd3b076c17030235db7f6730c14ef5bdd60794bf8e1a0344,535,5,2675,linked_worktree/independent_domain/research/strategies/results/MHZ/heads.csv,linked_worktree/independent_anniversary/research/strategies/results/MHZ/heads.csv,linked_worktree/independent_domain/research/strategies/results/MHZ/heads.csv,other
791556d30cb62409bd3b076c17030235db7f6730c14ef5bdd60794bf8e1a0344,535,5,2675,linked_worktree/independent_domain/research/strategies/results/MHZ/heads.csv,linked_worktree/independent_calendar/research/strategies/results/MHZ/heads.csv,linked_worktree/independent_domain/research/strategies/results/MHZ/heads.csv,other
791556d30cb62409bd3b076c17030235db7f6730c14ef5bdd60794bf8e1a0344,535,5,2675,linked_worktree/independent_domain/research/strategies/results/MHZ/heads.csv,linked_worktree/independent_domain/research/strategies/results/MHZ/heads.csv,,other
791556d30cb62409bd3b076c17030235db7f6730c14ef5bdd60794bf8e1a0344,535,5,2675,linked_worktree/independent_domain/research/strategies/results/MHZ/heads.csv,linked_worktree/independent_global_regime/research/strategies/results/MHZ/heads.csv,linked_worktree/independent_domain/research/strategies/results/MHZ/heads.csv,other
791556d30cb62409bd3b076c17030235db7f6730c14ef5bdd60794bf8e1a0344,535,5,2675,linked_worktree/independent_domain/research/strategies/results/MHZ/heads.csv,linked_worktree/independent_renewal/research/strategies/results/MHZ/heads.csv,linked_worktree/independent_domain/research/strategies/results/MHZ/heads.csv,other
8d573db8224eb8ba423306eff958c643fffba31f7736217031ac3461178c374e,1882,5,9410,linked_worktree/independent_domain/research/strategies/results/MHZ/horizons.csv,linked_worktree/independent_anniversary/research/strategies/results/MHZ/horizons.csv,linked_worktree/independent_domain/research/strategies/results/MHZ/horizons.csv,other
8d573db8224eb8ba423306eff958c643fffba31f7736217031ac3461178c374e,1882,5,9410,linked_worktree/independent_domain/research/strategies/results/MHZ/horizons.csv,linked_worktree/independent_calendar/research/strategies/results/MHZ/horizons.csv,linked_worktree/independent_domain/research/strategies/results/MHZ/horizons.csv,other
8d573db8224eb8ba423306eff958c643fffba31f7736217031ac3461178c374e,1882,5,9410,linked_worktree/independent_domain/research/strategies/results/MHZ/horizons.csv,linked_worktree/independent_domain/research/strategies/results/MHZ/horizons.csv,,other
8d573db8224eb8ba423306eff958c643fffba31f7736217031ac3461178c374e,1882,5,9410,linked_worktree/independent_domain/research/strategies/results/MHZ/horizons.csv,linked_worktree/independent_global_regime/research/strategies/results/MHZ/horizons.csv,linked_worktree/independent_domain/research/strategies/results/MHZ/horizons.csv,other
8d573db8224eb8ba423306eff958c643fffba31f7736217031ac3461178c374e,1882,5,9410,linked_worktree/independent_domain/research/strategies/results/MHZ/horizons.csv,linked_worktree/independent_renewal/research/strategies/results/MHZ/horizons.csv,linked_worktree/independent_domain/research/strategies/results/MHZ/horizons.csv,other
ec7148f27f010c02604ed3cd5c68f52437de78e177940433f2c77d861836d520,15605,5,78025,linked_worktree/independent_domain/research/strategies/results/MHZ/README.md,linked_worktree/independent_anniversary/research/strategies/results/MHZ/README.md,linked_worktree/independent_domain/research/strategies/results/MHZ/README.md,other
ec7148f27f010c02604ed3cd5c68f52437de78e177940433f2c77d861836d520,15605,5,78025,linked_worktree/independent_domain/research/strategies/results/MHZ/README.md,linked_worktree/independent_calendar/research/strategies/results/MHZ/README.md,linked_worktree/independent_domain/research/strategies/results/MHZ/README.md,other
ec7148f27f010c02604ed3cd5c68f52437de78e177940433f2c77d861836d520,15605,5,78025,linked_worktree/independent_domain/research/strategies/results/MHZ/README.md,linked_worktree/independent_domain/research/strategies/results/MHZ/README.md,,other
ec7148f27f010c02604ed3cd5c68f52437de78e177940433f2c77d861836d520,15605,5,78025,linked_worktree/independent_domain/research/strategies/results/MHZ/README.md,linked_worktree/independent_global_regime/research/strategies/results/MHZ/README.md,linked_worktree/independent_domain/research/strategies/results/MHZ/README.md,other
ec7148f27f010c02604ed3cd5c68f52437de78e177940433f2c77d861836d520,15605,5,78025,linked_worktree/independent_domain/research/strategies/results/MHZ/README.md,linked_worktree/independent_renewal/research/strategies/results/MHZ/README.md,linked_worktree/independent_domain/research/strategies/results/MHZ/README.md,other
8dbb81ae0d1ecea1cb6ddc072cbea7766454921f78cc31836b87dac26b739e92,1507,5,7535,linked_worktree/independent_domain/research/strategies/results/MHZ/run.sh,linked_worktree/independent_anniversary/research/strategies/results/MHZ/run.sh,linked_worktree/independent_domain/research/strategies/results/MHZ/run.sh,code
8dbb81ae0d1ecea1cb6ddc072cbea7766454921f78cc31836b87dac26b739e92,1507,5,7535,linked_worktree/independent_domain/research/strategies/results/MHZ/run.sh,linked_worktree/independent_calendar/research/strategies/results/MHZ/run.sh,linked_worktree/independent_domain/research/strategies/results/MHZ/run.sh,code
8dbb81ae0d1ecea1cb6ddc072cbea7766454921f78cc31836b87dac26b739e92,1507,5,7535,linked_worktree/independent_domain/research/strategies/results/MHZ/run.sh,linked_worktree/independent_domain/research/strategies/results/MHZ/run.sh,,code
8dbb81ae0d1ecea1cb6ddc072cbea7766454921f78cc31836b87dac26b739e92,1507,5,7535,linked_worktree/independent_domain/research/strategies/results/MHZ/run.sh,linked_worktree/independent_global_regime/research/strategies/results/MHZ/run.sh,linked_worktree/independent_domain/research/strategies/results/MHZ/run.sh,code
8dbb81ae0d1ecea1cb6ddc072cbea7766454921f78cc31836b87dac26b739e92,1507,5,7535,linked_worktree/independent_domain/research/strategies/results/MHZ/run.sh,linked_worktree/independent_renewal/research/strategies/results/MHZ/run.sh,linked_worktree/independent_domain/research/strategies/results/MHZ/run.sh,code
5faa3ae8d5d1884f5ae789a4423d23429fdde2deb461cbbf05c6c74da0aeec3b,1111,5,5555,linked_worktree/independent_domain/research/strategies/results/MHZ/seg_auc.csv,linked_worktree/independent_anniversary/research/strategies/results/MHZ/seg_auc.csv,linked_worktree/independent_domain/research/strategies/results/MHZ/seg_auc.csv,other
5faa3ae8d5d1884f5ae789a4423d23429fdde2deb461cbbf05c6c74da0aeec3b,1111,5,5555,linked_worktree/independent_domain/research/strategies/results/MHZ/seg_auc.csv,linked_worktree/independent_calendar/research/strategies/results/MHZ/seg_auc.csv,linked_worktree/independent_domain/research/strategies/results/MHZ/seg_auc.csv,other
5faa3ae8d5d1884f5ae789a4423d23429fdde2deb461cbbf05c6c74da0aeec3b,1111,5,5555,linked_worktree/independent_domain/research/strategies/results/MHZ/seg_auc.csv,linked_worktree/independent_domain/research/strategies/results/MHZ/seg_auc.csv,,other
5faa3ae8d5d1884f5ae789a4423d23429fdde2deb461cbbf05c6c74da0aeec3b,1111,5,5555,linked_worktree/independent_domain/research/strategies/results/MHZ/seg_auc.csv,linked_worktree/independent_global_regime/research/strategies/results/MHZ/seg_auc.csv,linked_worktree/independent_domain/research/strategies/results/MHZ/seg_auc.csv,other
5faa3ae8d5d1884f5ae789a4423d23429fdde2deb461cbbf05c6c74da0aeec3b,1111,5,5555,linked_worktree/independent_domain/research/strategies/results/MHZ/seg_auc.csv,linked_worktree/independent_renewal/research/strategies/results/MHZ/seg_auc.csv,linked_worktree/independent_domain/research/strategies/results/MHZ/seg_auc.csv,other
1d7ccfe145e0da14faa16241294d84bc8a9dbf690a1a26828ef5c699763f6024,3213,5,16065,linked_worktree/independent_domain/research/strategies/results/MHZ/segments.csv,linked_worktree/independent_anniversary/research/strategies/results/MHZ/segments.csv,linked_worktree/independent_domain/research/strategies/results/MHZ/segments.csv,other
1d7ccfe145e0da14faa16241294d84bc8a9dbf690a1a26828ef5c699763f6024,3213,5,16065,linked_worktree/independent_domain/research/strategies/results/MHZ/segments.csv,linked_worktree/independent_calendar/research/strategies/results/MHZ/segments.csv,linked_worktree/independent_domain/research/strategies/results/MHZ/segments.csv,other
1d7ccfe145e0da14faa16241294d84bc8a9dbf690a1a26828ef5c699763f6024,3213,5,16065,linked_worktree/independent_domain/research/strategies/results/MHZ/segments.csv,linked_worktree/independent_domain/research/strategies/results/MHZ/segments.csv,,other
1d7ccfe145e0da14faa16241294d84bc8a9dbf690a1a26828ef5c699763f6024,3213,5,16065,linked_worktree/independent_domain/research/strategies/results/MHZ/segments.csv,linked_worktree/independent_global_regime/research/strategies/results/MHZ/segments.csv,linked_worktree/independent_domain/research/strategies/results/MHZ/segments.csv,other
1d7ccfe145e0da14faa16241294d84bc8a9dbf690a1a26828ef5c699763f6024,3213,5,16065,linked_worktree/independent_domain/research/strategies/results/MHZ/segments.csv,linked_worktree/independent_renewal/research/strategies/results/MHZ/segments.csv,linked_worktree/independent_domain/research/strategies/results/MHZ/segments.csv,other
9f41dfa697921fe6be682b41e31090219ac09cfe60928c8a36ea2f04dcee62b7,1179,5,5895,linked_worktree/independent_domain/research/strategies/results/MHZ/shape.csv,linked_worktree/independent_anniversary/research/strategies/results/MHZ/shape.csv,linked_worktree/independent_domain/research/strategies/results/MHZ/shape.csv,other
9f41dfa697921fe6be682b41e31090219ac09cfe60928c8a36ea2f04dcee62b7,1179,5,5895,linked_worktree/independent_domain/research/strategies/results/MHZ/shape.csv,linked_worktree/independent_calendar/research/strategies/results/MHZ/shape.csv,linked_worktree/independent_domain/research/strategies/results/MHZ/shape.csv,other
9f41dfa697921fe6be682b41e31090219ac09cfe60928c8a36ea2f04dcee62b7,1179,5,5895,linked_worktree/independent_domain/research/strategies/results/MHZ/shape.csv,linked_worktree/independent_domain/research/strategies/results/MHZ/shape.csv,,other
9f41dfa697921fe6be682b41e31090219ac09cfe60928c8a36ea2f04dcee62b7,1179,5,5895,linked_worktree/independent_domain/research/strategies/results/MHZ/shape.csv,linked_worktree/independent_global_regime/research/strategies/results/MHZ/shape.csv,linked_worktree/independent_domain/research/strategies/results/MHZ/shape.csv,other
9f41dfa697921fe6be682b41e31090219ac09cfe60928c8a36ea2f04dcee62b7,1179,5,5895,linked_worktree/independent_domain/research/strategies/results/MHZ/shape.csv,linked_worktree/independent_renewal/research/strategies/results/MHZ/shape.csv,linked_worktree/independent_domain/research/strategies/results/MHZ/shape.csv,other
